47825.6,1,37.8182818,-122.4330266,40.02,2,37.8177825,-122.4326761,40.05
47825.8,1,37.818306,-122.4329913,40,2,37.8178075,-122.4326415,40.37
47826,1,37.8183302,-122.432956,39.95,2,37.8178328,-122.4326072,39.87
47826.2,1,37.8183548,-122.432921,39.81,2,37.8178592,-122.4325737,40.21
47826.4,1,37.8183792,-122.4328863,39.64,2,37.8178846,-122.4325399,39.87
47826.6,1,37.8184037,-122.432852,39.3,2,37.8179096,-122.432506,39.84
47826.8,1,37.8184281,-122.4328181,39.22,2,37.8179343,-122.4324713,39.94
47827,1,37.8184522,-122.4327838,39.11,2,37.8179584,-122.4324363,39.85
47827.2,1,37.8184765,-122.43275,38.94,2,37.8179833,-122.4324018,39.48
47827.4,1,37.8185009,-122.4327165,38.96,2,37.8180074,-122.4323673,39.33
47827.6,1,37.8185251,-122.4326827,39.02,2,37.8180314,-122.4323332,38.75
47827.8,1,37.8185494,-122.4326489,39.02,2,37.8180546,-122.4322987,38.91
47828,1,37.8185737,-122.4326152,39.09,2,37.8180777,-122.432264,38.79
47828.2,1,37.818598,-122.4325815,38.93,2,37.8181008,-122.4322288,39.06
47828.4,1,37.8186224,-122.4325479,38.96,2,37.8181235,-122.4321936,38.77
47828.6,1,37.8186471,-122.4325145,39.09,2,37.8181464,-122.4321585,38.81
47828.8,1,37.8186718,-122.432481,39.18,2,37.8181696,-122.4321236,38.78
47829,1,37.8186966,-122.4324477,39.04,2,37.8181938,-122.4320898,39.17
47829.2,1,37.8187215,-122.4324146,38.96,2,37.8182188,-122.4320565,39.03
47829.4,1,37.8187465,-122.4323817,38.97,2,37.8182441,-122.432024,38.74
47829.6,1,37.8187716,-122.432349,39.07,2,37.8182695,-122.4319915,38.79
47829.8,1,37.8187969,-122.4323163,39.03,2,37.8182951,-122.4319594,38.82
47830,1,37.8188223,-122.4322838,39.05,2,37.8183205,-122.4319268,39.2
47830.2,1,37.8188476,-122.4322512,39.05,2,37.818346,-122.4318935,39.29
47830.4,1,37.8188728,-122.4322185,38.9,2,37.818371,-122.4318602,39.21
47830.6,1,37.8188979,-122.432186,38.78,2,37.8183958,-122.4318268,39.08
47830.8,1,37.8189229,-122.4321534,38.81,2,37.8184204,-122.4317932,38.89
47831,1,37.8189478,-122.4321207,38.8,2,37.8184447,-122.4317594,39.14
47831.2,1,37.8189725,-122.4320878,38.77,2,37.8184689,-122.4317248,39.22
47831.4,1,37.8189973,-122.4320548,38.82,2,37.8184925,-122.4316902,38.89
47831.6,1,37.819022,-122.4320219,38.75,2,37.8185156,-122.4316554,38.88
47831.8,1,37.8190465,-122.4319889,38.69,2,37.8185386,-122.4316202,38.92
47832,1,37.8190709,-122.4319558,38.44,2,37.8185614,-122.431585,38.63
47832.2,1,37.8190952,-122.4319229,38.38,2,37.8185841,-122.4315494,38.46
47832.4,1,37.8191191,-122.4318896,38.54,2,37.8186067,-122.4315146,38.25
47832.6,1,37.8191428,-122.4318559,38.44,2,37.8186292,-122.43148,38.19
47832.8,1,37.8191663,-122.4318224,38.17,2,37.8186516,-122.4314456,38.05
47833,1,37.8191894,-122.4317886,38.18,2,37.818674,-122.4314115,38.02
47833.2,1,37.8192124,-122.4317546,38.2,2,37.8186963,-122.4313772,37.69
47833.4,1,37.8192354,-122.4317206,38.15,2,37.8187185,-122.4313434,37.5
47833.6,1,37.8192584,-122.4316867,38.22,2,37.8187407,-122.4313098,37.54
47833.8,1,37.8192814,-122.4316528,38.35,2,37.8187634,-122.4312769,37.15
47834,1,37.8193047,-122.4316188,38.37,2,37.8187866,-122.4312446,37.43
